-3, 121
0, 147
5, 172
11, 196
21, 218
35, 238
54, 255
77, 268
103, 272
130, 268
154, 256
174, 240
188, 219
197, 196
201, 170
204, 144
205, 117
16, 87
28, 75
46, 71
65, 74
83, 81
119, 80
137, 71
156, 68
176, 73
189, 84
101, 104
102, 121
102, 138
102, 155
83, 171
93, 174
103, 175
112, 173
122, 171
38, 109
49, 101
64, 101
76, 111
64, 114
49, 115
128, 110
141, 100
155, 99
167, 108
157, 113
142, 113
65, 208
79, 199
94, 194
103, 196
113, 194
128, 199
143, 207
128, 217
114, 222
103, 223
93, 222
79, 218
72, 208
94, 206
103, 206
114, 206
136, 207
113, 206
103, 207
93, 206
