7, 123
8, 149
12, 174
18, 199
27, 223
40, 244
58, 261
81, 273
106, 275
130, 272
150, 260
167, 244
180, 224
189, 200
194, 176
198, 150
200, 125
24, 104
36, 92
54, 87
72, 88
89, 94
126, 93
142, 87
160, 84
178, 89
189, 102
108, 114
108, 130
108, 146
108, 162
88, 176
98, 178
108, 180
118, 178
128, 176
44, 121
55, 113
68, 113
80, 122
67, 125
54, 125
135, 121
146, 112
159, 111
170, 118
160, 123
147, 124
69, 213
84, 204
99, 198
108, 201
118, 198
132, 204
145, 212
131, 224
118, 229
108, 230
98, 230
83, 225
76, 214
99, 211
108, 212
118, 211
139, 213
117, 212
108, 214
98, 213
