32, 78
32, 88
33, 98
34, 107
37, 116
43, 124
51, 131
59, 136
69, 138
79, 136
87, 130
95, 123
100, 115
103, 106
105, 97
105, 87
106, 77
37, 71
41, 67
48, 65
55, 66
61, 69
73, 68
79, 65
87, 64
94, 65
98, 70
67, 76
67, 82
67, 89
67, 96
60, 100
64, 101
68, 102
72, 101
75, 100
45, 77
49, 75
53, 76
57, 78
53, 79
49, 79
78, 77
82, 75
86, 75
90, 76
87, 78
82, 78
54, 112
59, 110
64, 109
68, 110
72, 108
77, 110
82, 112
77, 117
73, 119
68, 120
64, 120
59, 117
56, 113
64, 113
68, 113
72, 112
80, 112
72, 113
68, 114
64, 113
