23, 88
23, 100
25, 112
27, 124
31, 135
38, 146
47, 154
57, 160
70, 162
82, 160
94, 154
103, 145
110, 135
114, 124
116, 111
117, 99
117, 86
30, 79
35, 72
43, 70
52, 71
60, 75
76, 74
84, 71
93, 69
102, 71
108, 78
68, 84
68, 91
68, 99
68, 107
59, 114
63, 115
68, 116
73, 114
78, 113
38, 88
44, 84
50, 84
55, 88
49, 89
43, 90
82, 87
87, 84
94, 83
99, 87
94, 89
88, 89
50, 131
56, 127
63, 124
69, 125
74, 124
81, 126
88, 130
82, 137
75, 140
69, 141
63, 140
56, 138
53, 132
63, 129
69, 130
74, 129
85, 131
74, 132
69, 133
63, 132
