11, 89
12, 103
14, 117
16, 130
20, 144
28, 156
38, 166
51, 174
66, 176
81, 174
94, 166
104, 156
112, 144
116, 131
118, 117
120, 103
120, 89
20, 79
26, 72
35, 69
45, 71
54, 74
76, 75
85, 71
95, 69
105, 72
111, 79
65, 86
65, 95
65, 104
65, 114
53, 119
59, 121
66, 123
72, 121
79, 119
30, 89
36, 86
44, 86
50, 90
43, 92
36, 92
81, 90
87, 86
94, 85
100, 89
95, 91
88, 91
43, 139
52, 135
61, 133
67, 134
73, 133
81, 135
89, 139
81, 147
73, 151
66, 152
60, 151
51, 147
47, 140
60, 140
67, 141
73, 140
86, 140
73, 141
66, 141
60, 141
