8, 71
8, 88
10, 105
14, 121
21, 137
31, 149
44, 160
57, 168
73, 171
88, 168
101, 159
114, 148
123, 135
129, 119
131, 102
133, 85
132, 68
13, 61
21, 52
33, 49
46, 50
59, 55
82, 54
95, 50
108, 48
120, 51
127, 60
71, 68
71, 79
71, 90
72, 102
57, 110
65, 111
72, 113
79, 111
86, 110
28, 71
36, 66
45, 66
53, 71
45, 73
36, 73
88, 71
96, 65
105, 65
113, 69
106, 72
96, 72
43, 130
53, 126
63, 124
72, 126
80, 124
90, 126
99, 129
90, 140
80, 144
72, 145
63, 144
53, 139
48, 130
63, 130
72, 131
80, 130
95, 130
80, 135
72, 136
63, 135
