17, 96
18, 110
20, 122
23, 135
27, 148
34, 159
45, 168
57, 175
70, 177
84, 174
96, 166
107, 157
115, 146
118, 134
119, 121
120, 107
120, 94
25, 87
31, 80
40, 78
49, 79
59, 81
74, 80
83, 78
93, 77
103, 79
109, 85
67, 90
67, 100
67, 109
67, 119
58, 125
63, 127
68, 129
73, 127
78, 125
36, 94
42, 90
48, 90
55, 94
48, 95
42, 95
81, 93
87, 89
94, 89
100, 93
94, 94
87, 94
49, 142
55, 139
63, 137
69, 139
74, 137
82, 138
89, 141
82, 147
75, 150
69, 151
63, 150
56, 147
52, 142
63, 142
69, 143
75, 142
86, 142
75, 143
69, 144
63, 143
