16, 73
15, 89
17, 106
21, 122
28, 137
38, 150
50, 161
62, 169
77, 172
92, 168
104, 159
116, 148
125, 135
132, 121
136, 105
138, 88
138, 71
21, 56
29, 50
41, 50
51, 52
61, 56
91, 55
102, 51
113, 48
124, 49
133, 55
76, 72
76, 84
76, 97
76, 109
62, 114
69, 116
77, 118
84, 116
90, 114
32, 72
40, 67
50, 67
58, 74
49, 76
39, 76
95, 74
103, 67
112, 66
120, 71
113, 75
104, 75
45, 129
56, 127
68, 127
76, 128
84, 127
96, 127
107, 129
96, 143
85, 150
75, 152
67, 151
55, 143
50, 131
68, 132
76, 133
85, 132
103, 131
84, 141
76, 142
67, 141
