15, 126
16, 158
20, 190
25, 222
37, 252
56, 279
80, 303
109, 321
141, 327
174, 322
202, 304
225, 281
243, 254
254, 223
260, 191
264, 158
266, 125
39, 102
55, 87
77, 81
100, 84
122, 93
162, 93
183, 84
206, 81
227, 87
242, 102
142, 117
142, 137
142, 157
142, 179
116, 196
129, 200
142, 203
155, 200
168, 196
65, 124
78, 117
94, 117
108, 125
93, 129
78, 129
174, 126
188, 117
204, 118
218, 125
204, 130
188, 129
96, 242
112, 232
129, 226
142, 229
154, 226
170, 232
187, 243
171, 260
154, 267
141, 268
128, 267
111, 259
104, 243
129, 240
142, 241
154, 240
179, 244
154, 246
142, 248
128, 246
