21, 92
22, 105
24, 118
27, 131
32, 143
40, 154
50, 163
61, 170
74, 172
87, 169
97, 161
107, 152
113, 140
116, 128
118, 115
119, 102
120, 89
30, 85
35, 79
44, 76
53, 77
62, 80
78, 80
87, 76
96, 75
105, 77
111, 83
70, 88
71, 98
71, 107
72, 116
62, 122
67, 124
72, 125
77, 123
81, 121
40, 91
45, 87
52, 87
58, 91
52, 92
45, 93
83, 90
89, 86
96, 86
101, 89
96, 92
90, 92
54, 139
60, 136
67, 135
72, 136
77, 134
83, 136
89, 138
83, 143
77, 145
72, 146
67, 146
61, 144
57, 140
67, 139
72, 139
77, 138
87, 139
77, 139
72, 140
67, 140
