24, 101
25, 116
28, 131
32, 146
36, 160
44, 172
54, 184
66, 192
81, 193
95, 191
107, 182
117, 171
125, 158
130, 144
133, 129
135, 113
135, 98
33, 91
41, 86
50, 84
59, 85
68, 89
90, 88
98, 84
108, 82
117, 83
125, 87
79, 99
79, 110
79, 121
79, 132
69, 138
74, 140
80, 141
85, 139
90, 137
45, 101
51, 97
58, 97
65, 102
58, 104
50, 104
94, 101
100, 95
108, 95
114, 99
108, 102
101, 102
60, 156
68, 152
75, 151
80, 152
86, 150
94, 152
102, 154
94, 162
87, 165
81, 166
75, 166
68, 163
64, 156
75, 157
80, 157
86, 156
98, 155
86, 157
80, 158
75, 157
