18, 130
20, 163
25, 196
32, 228
44, 256
63, 282
88, 304
115, 322
145, 328
176, 322
204, 304
228, 282
246, 255
258, 226
264, 194
268, 161
269, 129
43, 101
60, 89
80, 86
101, 89
120, 98
167, 98
186, 89
207, 86
228, 90
245, 101
144, 122
144, 143
144, 165
144, 188
122, 201
132, 205
144, 209
156, 206
167, 201
68, 126
82, 118
98, 118
111, 129
96, 132
80, 132
177, 129
190, 118
206, 118
220, 127
207, 132
191, 132
94, 238
113, 230
131, 227
145, 230
157, 228
176, 231
196, 238
177, 258
158, 268
144, 269
130, 267
112, 258
102, 240
131, 238
145, 239
158, 238
188, 240
158, 250
144, 251
130, 250
