21, 97
22, 110
24, 124
26, 137
30, 150
38, 161
48, 170
59, 178
73, 179
87, 177
98, 169
108, 159
116, 148
120, 135
121, 121
122, 108
123, 94
29, 89
35, 82
44, 80
54, 81
63, 84
79, 84
89, 80
98, 79
107, 81
113, 88
71, 93
71, 102
71, 112
72, 121
62, 127
67, 129
72, 130
77, 128
82, 127
41, 96
46, 92
53, 92
58, 96
52, 97
46, 98
84, 95
90, 91
96, 91
102, 94
97, 96
90, 96
53, 143
59, 140
66, 139
72, 140
78, 139
85, 140
92, 142
85, 148
78, 151
72, 151
66, 151
59, 148
56, 143
66, 143
72, 144
78, 143
89, 143
78, 144
72, 144
66, 144
