20, 99
21, 112
23, 124
25, 137
29, 148
36, 158
46, 166
57, 173
70, 175
83, 173
94, 166
103, 157
111, 147
114, 135
116, 122
117, 109
118, 96
27, 90
33, 83
41, 80
51, 81
60, 84
75, 83
84, 80
93, 79
102, 81
109, 87
68, 92
68, 101
68, 110
68, 119
59, 125
63, 126
68, 128
73, 126
78, 125
38, 95
43, 92
50, 91
56, 96
50, 97
43, 97
81, 95
86, 91
93, 90
98, 94
93, 96
87, 96
50, 142
56, 139
63, 137
69, 139
74, 137
81, 138
88, 141
82, 146
75, 149
69, 150
63, 149
56, 147
53, 142
63, 142
69, 142
74, 142
85, 141
75, 142
69, 143
63, 142
