22, 96
23, 110
25, 123
28, 137
32, 149
39, 161
51, 170
63, 177
77, 179
91, 177
103, 169
114, 160
121, 148
125, 136
127, 122
129, 108
130, 94
31, 86
38, 81
47, 79
56, 80
65, 84
86, 83
94, 79
103, 78
112, 79
119, 84
75, 94
75, 103
76, 112
76, 121
67, 128
71, 130
76, 131
81, 129
85, 128
42, 96
48, 92
55, 92
62, 97
55, 98
48, 98
89, 97
96, 91
103, 91
109, 95
104, 98
96, 98
55, 145
64, 142
71, 141
76, 142
81, 141
89, 142
97, 144
89, 150
81, 153
76, 154
71, 153
63, 151
58, 145
71, 146
76, 146
81, 146
94, 145
81, 146
76, 147
71, 146
