14, 127
15, 163
19, 197
24, 232
37, 264
58, 293
85, 316
115, 336
150, 341
184, 335
214, 316
241, 292
260, 263
271, 230
276, 197
279, 163
280, 128
46, 106
63, 91
85, 86
109, 89
131, 97
172, 98
193, 89
216, 86
237, 92
252, 107
151, 120
152, 142
152, 164
152, 188
126, 202
139, 207
152, 212
165, 207
177, 202
73, 124
88, 116
103, 116
117, 126
102, 129
87, 129
183, 127
197, 116
213, 116
226, 125
213, 129
198, 129
100, 245
119, 238
137, 235
151, 238
165, 235
182, 238
201, 246
183, 261
165, 269
151, 270
136, 269
118, 261
107, 246
137, 244
151, 245
165, 244
193, 247
165, 254
151, 256
137, 254
