23, 102
24, 116
26, 131
28, 145
33, 158
40, 170
50, 181
62, 189
76, 192
90, 190
103, 182
113, 171
122, 159
127, 146
130, 131
132, 117
132, 102
31, 93
39, 87
48, 86
58, 88
67, 92
87, 93
96, 89
105, 87
115, 88
122, 94
77, 103
77, 114
77, 125
77, 135
65, 140
71, 142
77, 144
83, 142
88, 140
41, 104
48, 101
56, 102
62, 107
55, 109
47, 108
92, 108
99, 103
106, 102
113, 105
107, 109
99, 109
53, 156
62, 152
71, 151
77, 153
83, 152
92, 153
100, 156
92, 167
83, 171
76, 172
70, 171
61, 166
57, 156
71, 157
77, 157
83, 157
96, 157
83, 163
76, 163
70, 162
