15, 91
16, 104
18, 117
19, 130
23, 142
31, 153
42, 161
55, 169
70, 171
85, 168
97, 160
107, 151
114, 140
117, 127
118, 113
120, 100
121, 87
25, 77
31, 71
40, 68
50, 68
59, 72
76, 71
85, 68
95, 67
105, 69
111, 76
68, 83
68, 93
69, 103
69, 113
58, 119
63, 120
69, 122
75, 120
80, 119
36, 87
41, 84
47, 84
53, 87
47, 88
41, 88
83, 87
89, 83
95, 83
100, 86
95, 87
89, 87
49, 136
56, 133
63, 131
69, 133
75, 131
83, 132
90, 135
83, 141
76, 144
70, 145
63, 144
56, 142
52, 137
63, 136
70, 137
75, 136
87, 136
76, 136
70, 137
63, 137
