17, 106
18, 119
19, 131
21, 144
26, 157
34, 167
44, 176
56, 184
70, 185
84, 183
96, 176
106, 167
113, 156
117, 144
119, 131
121, 118
121, 105
27, 91
33, 85
43, 83
52, 85
61, 89
78, 89
87, 85
96, 83
106, 85
112, 92
70, 101
70, 110
70, 119
70, 128
60, 135
65, 136
70, 138
75, 136
81, 135
37, 102
43, 99
49, 100
55, 104
49, 105
42, 105
84, 104
90, 100
97, 99
102, 102
97, 105
90, 105
50, 152
58, 149
65, 147
71, 148
76, 147
83, 149
91, 152
83, 157
76, 160
71, 161
65, 160
58, 158
53, 153
65, 153
71, 153
76, 153
88, 152
76, 153
71, 153
65, 153
