30, 113
31, 128
33, 143
35, 157
41, 170
49, 182
60, 192
72, 200
86, 203
100, 201
113, 192
125, 182
134, 170
139, 156
141, 141
143, 126
144, 111
40, 103
47, 97
56, 95
66, 97
75, 102
95, 100
104, 96
114, 94
124, 96
132, 102
85, 111
85, 122
85, 133
85, 144
74, 148
80, 150
86, 152
91, 150
97, 148
51, 112
58, 109
65, 109
71, 114
64, 115
57, 114
100, 113
107, 108
114, 108
120, 111
114, 114
107, 114
61, 163
70, 160
78, 160
85, 161
92, 160
101, 160
111, 163
102, 172
93, 177
85, 178
78, 177
69, 172
64, 163
78, 164
85, 164
92, 164
107, 164
92, 170
85, 171
78, 170
