18, 97
19, 111
21, 124
22, 137
26, 151
34, 162
44, 172
56, 179
69, 181
83, 180
95, 173
105, 163
113, 151
117, 138
119, 125
121, 112
121, 98
27, 88
33, 81
43, 79
52, 80
62, 84
79, 84
88, 80
98, 79
107, 81
113, 88
70, 93
70, 102
70, 111
70, 120
61, 127
66, 128
70, 130
75, 129
79, 127
38, 95
44, 92
51, 92
57, 96
50, 98
43, 98
83, 96
89, 92
96, 92
102, 96
96, 98
90, 98
50, 146
57, 143
65, 141
70, 142
75, 141
82, 143
89, 146
82, 150
75, 152
69, 153
64, 152
57, 150
54, 146
64, 145
70, 146
75, 146
85, 147
75, 146
70, 147
64, 146
