22, 89
22, 101
24, 114
26, 126
29, 138
36, 149
45, 158
56, 165
68, 167
81, 165
92, 158
101, 149
107, 138
111, 126
113, 114
114, 102
115, 90
30, 83
36, 77
45, 75
54, 76
62, 79
77, 79
85, 76
94, 75
102, 77
107, 84
69, 88
69, 96
68, 104
68, 113
60, 118
64, 120
68, 121
73, 120
77, 118
40, 90
45, 86
52, 86
57, 90
51, 92
45, 92
81, 90
86, 86
93, 86
97, 90
93, 92
87, 91
51, 133
57, 131
64, 130
69, 131
73, 129
80, 131
86, 133
80, 138
74, 141
69, 142
64, 142
57, 139
54, 134
64, 134
69, 135
73, 134
83, 134
73, 135
69, 135
64, 135
