13, 96
14, 110
17, 124
20, 138
26, 151
33, 162
44, 172
57, 180
71, 182
84, 180
96, 172
106, 162
114, 151
118, 138
120, 123
123, 109
123, 94
22, 85
30, 79
39, 78
49, 80
57, 84
80, 83
88, 79
98, 77
107, 79
114, 84
69, 94
69, 104
70, 115
70, 126
60, 131
65, 133
70, 135
75, 133
80, 131
34, 96
40, 92
48, 92
54, 97
47, 99
40, 99
84, 97
90, 92
97, 91
104, 95
98, 98
90, 98
50, 148
58, 145
66, 144
71, 145
75, 144
82, 145
90, 147
83, 154
76, 157
71, 158
65, 157
58, 154
54, 149
65, 149
71, 149
76, 149
87, 148
76, 149
71, 150
65, 149
