8, 133
9, 157
11, 180
14, 203
22, 224
35, 241
54, 252
76, 260
99, 263
122, 260
144, 252
164, 242
177, 225
184, 205
189, 183
192, 160
195, 135
26, 103
36, 90
53, 86
70, 88
85, 97
115, 97
131, 90
148, 87
165, 92
177, 105
100, 118
99, 133
99, 148
99, 163
82, 177
90, 180
99, 182
108, 180
117, 178
44, 121
54, 114
66, 114
77, 123
66, 125
54, 125
124, 124
135, 115
147, 115
157, 123
147, 127
135, 126
65, 211
78, 205
90, 200
99, 203
108, 201
121, 205
135, 211
120, 218
108, 221
99, 221
89, 220
78, 218
71, 211
90, 210
99, 210
108, 210
129, 211
108, 210
99, 211
90, 210
