11, 78
11, 94
13, 111
16, 128
23, 144
34, 156
46, 167
59, 176
76, 178
92, 175
105, 165
116, 154
126, 141
131, 126
133, 109
134, 93
133, 77
16, 67
24, 57
36, 54
49, 56
61, 60
85, 59
97, 55
110, 53
122, 56
129, 66
73, 74
74, 86
74, 97
75, 108
60, 116
67, 117
75, 119
82, 117
89, 115
31, 76
39, 72
47, 72
55, 77
47, 79
38, 79
91, 77
99, 72
107, 72
115, 76
108, 78
99, 78
46, 135
56, 132
67, 130
75, 131
83, 130
94, 131
104, 134
94, 144
84, 149
75, 151
66, 150
56, 145
50, 136
67, 136
75, 137
84, 135
99, 135
84, 140
75, 141
67, 140
