19, 78
19, 95
21, 112
25, 128
32, 143
42, 156
55, 166
68, 174
84, 176
99, 173
111, 164
123, 153
132, 141
138, 125
141, 109
142, 92
142, 76
24, 66
32, 58
44, 56
55, 58
66, 62
92, 60
104, 56
116, 55
128, 57
135, 65
80, 73
80, 85
81, 97
81, 109
66, 115
73, 117
81, 119
89, 117
96, 115
37, 76
45, 71
54, 71
61, 76
54, 78
45, 78
98, 76
106, 70
115, 70
122, 74
115, 77
107, 77
52, 133
63, 131
73, 130
81, 131
89, 130
100, 131
111, 133
101, 144
91, 149
82, 150
73, 149
62, 144
56, 135
73, 135
81, 136
90, 135
107, 134
90, 140
81, 141
73, 141
