1, 115
2, 140
6, 166
10, 191
18, 214
31, 235
52, 252
75, 265
102, 270
128, 266
152, 252
171, 236
184, 215
193, 192
199, 168
203, 143
205, 118
20, 90
33, 78
51, 74
69, 78
86, 85
122, 84
139, 77
157, 74
175, 79
187, 90
104, 106
103, 123
103, 139
102, 155
85, 170
93, 173
102, 176
111, 173
120, 171
41, 110
52, 103
66, 103
79, 112
66, 115
52, 116
128, 113
141, 104
155, 104
166, 111
156, 117
142, 116
65, 206
80, 199
93, 195
102, 198
112, 196
125, 200
139, 207
124, 215
111, 219
101, 219
91, 218
79, 214
72, 206
93, 205
102, 206
112, 205
132, 207
111, 205
101, 206
92, 204
