37, 104
36, 120
37, 137
39, 153
44, 168
53, 181
64, 192
77, 201
91, 205
105, 204
117, 195
129, 186
138, 174
144, 161
148, 147
151, 132
153, 117
56, 101
65, 97
75, 96
85, 99
94, 105
113, 107
122, 104
131, 103
140, 106
144, 112
103, 115
102, 126
102, 137
101, 149
88, 151
93, 154
99, 157
105, 156
110, 153
67, 111
74, 108
81, 109
87, 115
79, 115
72, 114
114, 118
120, 113
128, 114
133, 118
128, 120
121, 120
72, 166
83, 166
92, 166
98, 168
103, 167
110, 168
117, 170
109, 175
102, 178
96, 178
90, 177
81, 173
76, 167
91, 170
97, 171
103, 171
114, 170
103, 171
97, 172
91, 171
