23, 81
24, 93
25, 104
27, 116
31, 127
37, 137
46, 145
56, 152
69, 153
81, 151
91, 145
100, 136
106, 126
109, 115
110, 103
111, 91
111, 79
30, 75
36, 69
44, 67
52, 68
60, 71
74, 70
82, 67
90, 65
98, 67
104, 73
67, 80
68, 88
68, 96
68, 104
60, 109
64, 110
68, 111
73, 110
77, 108
40, 82
45, 78
51, 78
56, 83
51, 84
44, 84
79, 82
84, 78
90, 77
95, 81
91, 83
85, 83
52, 123
58, 120
64, 119
69, 120
73, 118
80, 120
86, 122
80, 127
74, 130
69, 130
64, 130
58, 128
55, 124
64, 123
69, 124
74, 123
83, 123
74, 123
69, 124
64, 124
