21, 86
21, 98
23, 109
25, 120
29, 130
36, 139
45, 147
55, 152
67, 153
79, 152
89, 146
98, 138
105, 129
108, 119
110, 109
112, 98
112, 87
30, 75
36, 70
45, 68
53, 70
61, 73
74, 74
82, 70
90, 69
98, 70
104, 76
68, 82
68, 90
68, 98
68, 106
58, 111
63, 112
68, 114
72, 113
77, 111
39, 84
44, 81
50, 81
55, 85
50, 85
44, 85
80, 85
85, 82
90, 82
95, 84
91, 86
85, 86
50, 126
56, 122
63, 120
68, 121
72, 120
78, 122
84, 126
78, 130
72, 133
67, 133
62, 133
56, 130
53, 126
63, 125
68, 125
72, 125
81, 126
72, 125
67, 126
62, 125
