20, 85
21, 98
22, 111
24, 124
28, 136
35, 146
44, 154
55, 160
69, 162
83, 161
94, 154
104, 146
111, 136
115, 123
117, 110
117, 98
118, 84
28, 78
34, 72
43, 70
52, 71
60, 74
74, 74
82, 71
91, 69
100, 71
107, 76
67, 83
67, 90
67, 97
67, 105
58, 112
63, 113
68, 114
73, 113
78, 112
39, 85
44, 82
50, 82
56, 85
50, 86
44, 86
80, 85
85, 82
91, 82
97, 84
92, 86
85, 86
50, 128
56, 124
63, 123
68, 124
73, 122
80, 124
87, 128
80, 133
74, 135
68, 136
63, 135
56, 133
53, 129
63, 128
68, 128
73, 128
84, 128
73, 128
68, 129
63, 128
