22, 91
23, 104
26, 117
27, 129
31, 141
39, 152
49, 160
61, 167
74, 169
87, 167
98, 160
108, 151
115, 140
118, 127
120, 114
121, 102
122, 89
30, 83
36, 76
45, 74
54, 74
63, 77
79, 76
88, 73
97, 72
106, 75
112, 80
71, 86
71, 94
71, 102
71, 111
63, 118
67, 119
72, 120
76, 119
80, 117
41, 89
47, 86
53, 85
58, 89
53, 90
46, 91
84, 88
89, 84
96, 84
101, 87
96, 89
90, 89
55, 136
61, 132
67, 130
72, 131
77, 130
84, 131
90, 135
84, 139
78, 141
73, 142
68, 141
61, 139
58, 136
67, 135
72, 135
77, 134
87, 135
78, 135
72, 136
67, 135
