19, 98
20, 112
22, 125
24, 138
28, 151
35, 162
46, 171
58, 177
73, 179
88, 177
100, 169
109, 160
116, 149
119, 136
120, 123
121, 109
122, 96
28, 89
34, 82
43, 80
53, 81
62, 84
78, 84
87, 80
97, 79
106, 81
112, 87
71, 93
71, 102
72, 111
72, 121
61, 127
67, 128
72, 130
77, 128
82, 126
39, 96
45, 93
52, 93
57, 97
51, 98
44, 99
84, 96
90, 92
96, 92
102, 96
97, 98
90, 98
51, 144
58, 141
66, 139
72, 140
78, 138
86, 140
93, 143
86, 148
79, 151
72, 152
66, 152
58, 150
54, 145
66, 144
72, 145
78, 144
90, 144
78, 144
72, 145
66, 145
