18, 92
19, 105
21, 118
23, 131
26, 144
33, 155
43, 164
54, 171
68, 173
82, 172
94, 166
104, 157
111, 146
116, 133
118, 121
120, 107
122, 94
28, 82
35, 75
44, 73
54, 74
63, 78
79, 77
88, 75
98, 74
107, 76
113, 83
71, 87
71, 96
71, 104
71, 114
61, 120
65, 122
70, 123
75, 122
80, 120
39, 89
45, 86
51, 86
57, 90
51, 91
44, 91
84, 90
90, 86
96, 87
102, 90
97, 92
90, 92
51, 138
58, 135
65, 133
70, 135
75, 133
82, 135
89, 139
82, 143
75, 145
70, 146
64, 145
57, 143
54, 138
64, 138
70, 138
75, 138
86, 139
75, 139
70, 139
64, 138
