26, 93
27, 107
29, 120
32, 134
37, 146
45, 157
56, 166
68, 174
82, 176
96, 173
108, 166
118, 156
125, 145
129, 132
132, 118
133, 104
134, 89
34, 82
41, 77
51, 75
60, 77
68, 80
89, 80
97, 75
106, 73
116, 74
123, 79
79, 90
79, 100
80, 110
80, 121
70, 125
75, 127
81, 129
86, 127
91, 125
45, 93
51, 89
59, 89
66, 94
58, 95
51, 95
93, 93
100, 88
107, 87
113, 91
108, 94
100, 94
59, 140
67, 138
75, 136
81, 138
86, 136
95, 137
104, 139
95, 147
87, 151
81, 151
75, 151
67, 148
62, 141
75, 141
81, 142
87, 141
100, 140
87, 143
81, 144
75, 143
