34, 111
35, 126
38, 141
40, 155
45, 169
54, 181
65, 191
78, 199
93, 200
106, 198
117, 190
127, 179
134, 168
139, 155
141, 140
143, 126
144, 111
45, 101
52, 93
62, 91
73, 92
83, 97
100, 97
109, 93
119, 91
129, 93
135, 100
92, 107
92, 117
93, 126
93, 136
83, 143
88, 145
93, 147
98, 145
102, 143
58, 109
64, 105
71, 105
77, 110
71, 112
63, 112
105, 110
111, 106
118, 106
124, 109
119, 112
112, 112
72, 162
80, 159
87, 157
93, 158
98, 157
105, 158
112, 162
105, 167
99, 170
93, 170
87, 170
80, 167
75, 162
87, 162
93, 163
99, 162
108, 162
98, 162
93, 163
87, 162
