18, 94
19, 107
21, 120
24, 134
28, 147
35, 158
45, 168
57, 175
70, 177
84, 175
96, 167
106, 158
114, 146
118, 133
119, 120
120, 106
121, 92
25, 87
32, 80
41, 77
51, 78
61, 82
75, 81
85, 77
95, 76
105, 78
111, 85
69, 90
69, 99
69, 109
69, 119
59, 124
64, 126
69, 128
75, 126
80, 124
37, 93
43, 90
50, 89
55, 93
49, 95
43, 95
83, 93
88, 89
95, 89
100, 92
95, 94
89, 94
51, 141
57, 139
64, 137
70, 139
75, 137
82, 139
90, 141
82, 146
76, 149
70, 150
64, 149
57, 147
54, 142
64, 142
70, 143
75, 142
86, 142
75, 143
70, 143
64, 142
