23, 89
25, 101
27, 112
28, 124
31, 135
38, 144
47, 152
57, 158
70, 160
83, 158
94, 151
103, 143
109, 133
112, 122
113, 110
114, 98
115, 86
29, 84
34, 77
42, 75
51, 76
60, 79
74, 78
83, 75
92, 73
100, 74
106, 81
67, 86
67, 94
68, 102
68, 110
59, 116
64, 117
68, 118
73, 116
77, 115
39, 89
44, 86
51, 86
56, 89
50, 91
44, 91
80, 88
85, 85
91, 84
96, 87
91, 89
85, 89
51, 129
57, 127
64, 126
69, 127
73, 125
80, 126
88, 127
81, 133
74, 136
69, 137
64, 137
57, 134
54, 130
64, 129
69, 130
74, 129
85, 128
74, 130
69, 131
64, 130
