2, 78
3, 95
7, 112
12, 127
20, 142
31, 154
44, 164
57, 172
72, 175
88, 171
101, 162
114, 150
124, 138
130, 122
134, 106
136, 89
136, 71
9, 61
17, 54
29, 51
41, 53
53, 56
82, 55
94, 51
106, 48
119, 50
128, 57
68, 72
69, 86
69, 98
69, 111
55, 116
63, 118
70, 120
77, 117
85, 115
24, 75
32, 70
41, 70
50, 76
41, 78
31, 77
87, 75
95, 68
105, 67
113, 72
106, 75
96, 76
41, 133
51, 130
62, 128
70, 129
78, 128
89, 129
101, 131
90, 143
79, 150
71, 151
62, 150
51, 144
45, 134
62, 133
71, 134
78, 133
97, 132
79, 140
71, 142
62, 141
