13, 79
13, 95
16, 112
21, 128
29, 143
40, 155
53, 166
66, 175
81, 177
96, 173
109, 163
121, 151
129, 138
135, 122
137, 105
138, 88
136, 72
20, 64
27, 58
38, 56
49, 57
60, 61
89, 59
100, 54
110, 51
122, 53
130, 59
75, 74
76, 86
77, 98
78, 110
63, 115
71, 117
78, 119
85, 117
92, 114
33, 77
40, 72
49, 72
56, 77
48, 79
40, 79
93, 75
101, 69
109, 68
117, 72
110, 75
102, 76
47, 133
58, 129
69, 128
78, 129
87, 127
99, 128
111, 129
100, 145
89, 153
79, 154
70, 154
58, 147
51, 134
70, 133
78, 134
87, 133
107, 131
88, 144
79, 145
70, 144
