8, 71
8, 88
10, 105
14, 121
20, 137
31, 150
44, 161
57, 170
74, 173
90, 170
103, 160
115, 148
125, 135
130, 118
133, 102
134, 85
134, 68
14, 61
22, 51
35, 48
48, 49
60, 54
82, 54
95, 49
108, 47
121, 50
128, 59
72, 68
72, 80
72, 91
72, 103
57, 110
65, 112
72, 114
80, 112
88, 109
29, 70
37, 66
46, 66
53, 71
45, 72
36, 72
89, 71
97, 65
106, 65
114, 69
107, 71
98, 72
43, 129
54, 125
64, 123
73, 125
82, 123
92, 125
102, 128
93, 138
83, 144
73, 145
64, 144
54, 139
48, 130
64, 129
73, 130
82, 129
98, 129
82, 134
73, 136
64, 135
