19, 86
20, 100
22, 113
23, 127
27, 140
34, 151
44, 160
55, 167
69, 169
83, 166
94, 159
104, 150
111, 139
115, 126
117, 113
118, 100
119, 87
27, 81
32, 74
42, 71
52, 72
61, 76
77, 76
87, 72
96, 71
106, 73
111, 80
70, 85
70, 95
70, 104
70, 114
59, 118
64, 121
70, 123
75, 121
80, 118
38, 87
44, 83
50, 83
56, 88
50, 89
43, 89
83, 88
88, 83
95, 83
101, 87
95, 90
89, 89
49, 134
57, 132
64, 131
70, 132
75, 131
82, 132
89, 134
82, 140
75, 143
69, 143
63, 143
56, 140
52, 135
64, 135
69, 136
75, 135
86, 135
75, 136
69, 137
64, 136
