11, 132
14, 154
18, 176
23, 197
30, 216
42, 232
59, 244
79, 253
101, 256
125, 253
147, 243
168, 232
183, 217
191, 196
195, 173
198, 150
200, 125
22, 96
30, 82
47, 75
65, 75
80, 83
114, 83
130, 74
149, 72
166, 77
178, 91
98, 105
98, 119
98, 132
98, 145
81, 163
91, 166
100, 167
109, 165
119, 162
42, 114
51, 106
63, 105
75, 113
63, 116
51, 117
125, 112
136, 103
148, 103
159, 110
149, 114
136, 114
65, 201
77, 190
91, 184
101, 187
111, 184
125, 188
140, 198
126, 203
111, 206
101, 207
91, 207
78, 205
71, 200
91, 197
101, 198
111, 197
133, 197
111, 194
101, 195
91, 195
