14, 103
15, 116
16, 129
19, 142
24, 154
32, 165
43, 174
54, 181
68, 183
82, 181
93, 173
103, 164
111, 153
116, 140
118, 126
119, 112
119, 97
23, 93
29, 87
38, 86
47, 88
55, 91
72, 90
81, 86
90, 84
99, 84
107, 89
64, 101
65, 110
65, 120
66, 129
55, 135
61, 136
66, 137
72, 135
77, 134
33, 103
39, 99
45, 99
51, 104
45, 105
38, 104
79, 103
84, 98
91, 98
97, 100
92, 103
85, 103
47, 150
54, 147
61, 145
67, 146
72, 145
80, 146
88, 148
81, 155
74, 160
67, 161
61, 160
54, 157
50, 151
61, 150
67, 151
73, 150
85, 149
73, 151
67, 152
61, 152
