-3, 131
-2, 157
0, 182
2, 207
9, 231
23, 251
45, 264
72, 272
101, 274
130, 272
156, 263
177, 250
191, 231
198, 207
199, 181
200, 156
200, 130
15, 89
25, 76
41, 70
59, 70
75, 77
118, 76
135, 69
154, 68
172, 74
183, 88
97, 103
97, 119
98, 134
98, 150
78, 167
88, 171
98, 173
108, 171
118, 167
35, 112
45, 103
58, 103
72, 111
59, 114
45, 115
125, 110
138, 101
152, 102
162, 110
152, 113
138, 113
60, 211
76, 201
89, 196
99, 198
108, 196
123, 200
139, 209
124, 213
110, 214
100, 215
89, 215
76, 215
66, 209
89, 207
99, 207
109, 207
133, 208
109, 205
99, 206
90, 206
