21, 87
22, 99
24, 112
26, 124
31, 135
38, 145
47, 153
58, 160
71, 161
84, 159
94, 151
102, 143
109, 133
113, 121
114, 109
116, 97
116, 85
29, 78
35, 73
44, 71
52, 73
60, 76
76, 76
84, 73
93, 71
101, 72
107, 77
69, 85
69, 93
69, 101
69, 109
59, 114
64, 115
69, 117
75, 115
80, 114
39, 87
45, 84
50, 84
56, 88
50, 89
44, 89
82, 87
86, 84
92, 83
98, 86
93, 88
87, 88
51, 130
57, 126
64, 124
70, 125
74, 124
81, 125
88, 129
82, 135
75, 138
70, 139
64, 139
57, 136
54, 130
64, 129
70, 129
75, 128
85, 129
75, 131
70, 132
64, 131
