13, 96
15, 111
16, 125
18, 139
22, 152
30, 163
40, 172
52, 180
67, 181
81, 179
93, 171
103, 162
111, 150
115, 137
116, 123
117, 108
118, 94
21, 89
27, 82
37, 79
46, 80
55, 84
73, 83
82, 80
92, 78
101, 80
108, 86
64, 94
64, 102
64, 111
65, 121
55, 127
60, 128
65, 130
70, 128
75, 127
33, 96
38, 93
45, 92
51, 97
45, 99
38, 99
78, 96
84, 92
91, 91
97, 95
92, 98
85, 98
45, 146
52, 142
60, 140
65, 141
71, 140
79, 141
86, 145
79, 151
71, 154
65, 155
60, 155
52, 152
49, 146
60, 146
65, 146
71, 145
83, 146
71, 146
65, 147
60, 147
