18, 94
20, 109
23, 124
26, 139
31, 153
39, 165
49, 175
61, 183
74, 185
87, 183
98, 174
108, 164
115, 152
120, 139
123, 126
124, 111
124, 96
26, 83
33, 76
42, 74
52, 75
61, 79
84, 79
93, 75
102, 74
111, 76
118, 82
73, 91
73, 102
73, 113
73, 124
62, 128
67, 131
73, 132
78, 131
83, 128
38, 92
44, 88
52, 88
58, 93
51, 95
44, 95
87, 94
93, 88
101, 88
107, 92
101, 95
94, 95
52, 146
60, 143
68, 142
73, 143
79, 142
86, 143
94, 145
87, 153
80, 156
73, 157
67, 156
60, 153
56, 147
68, 148
73, 148
79, 147
90, 146
79, 148
73, 149
68, 148
