18, 102
19, 117
21, 133
24, 148
28, 163
36, 176
48, 187
61, 196
77, 198
91, 195
104, 186
115, 174
122, 160
126, 146
128, 130
130, 115
130, 100
28, 89
35, 84
45, 83
54, 85
62, 89
85, 88
93, 84
103, 82
113, 83
120, 88
74, 100
74, 111
74, 122
74, 133
65, 140
70, 142
75, 143
80, 141
85, 139
38, 102
45, 97
53, 98
59, 104
52, 106
44, 105
89, 104
95, 97
103, 97
110, 101
104, 104
96, 105
53, 159
61, 156
69, 154
75, 155
81, 154
89, 155
98, 158
89, 165
82, 169
75, 169
69, 169
61, 165
56, 159
69, 160
75, 160
81, 159
94, 159
81, 160
75, 161
69, 160
