29, 141
32, 166
37, 190
43, 214
52, 237
67, 255
85, 271
104, 284
126, 287
149, 283
169, 270
188, 254
202, 234
212, 212
216, 187
219, 162
220, 137
42, 117
55, 108
72, 105
89, 107
105, 112
143, 112
158, 106
174, 104
191, 107
203, 116
124, 131
124, 148
124, 164
124, 181
107, 193
116, 195
125, 198
134, 195
143, 192
63, 134
74, 127
88, 127
99, 137
87, 139
73, 139
150, 136
161, 127
174, 127
184, 134
174, 138
162, 139
88, 221
102, 216
116, 213
126, 216
135, 213
150, 215
164, 220
151, 233
136, 238
126, 239
116, 238
102, 233
95, 222
116, 222
126, 222
136, 221
158, 221
136, 226
126, 227
116, 226
