17, 95
19, 109
21, 121
22, 134
26, 147
33, 157
43, 166
55, 174
68, 175
82, 173
93, 165
102, 155
108, 144
112, 132
113, 119
115, 106
116, 94
25, 88
31, 81
40, 78
49, 79
58, 82
75, 82
84, 78
93, 77
102, 80
108, 86
67, 91
67, 100
67, 109
67, 118
58, 124
63, 125
68, 127
72, 125
76, 123
36, 94
42, 90
48, 90
54, 94
48, 96
42, 96
80, 94
85, 90
92, 90
97, 93
92, 95
86, 95
48, 140
55, 138
62, 137
68, 138
73, 137
80, 138
87, 140
80, 146
74, 148
68, 149
62, 149
55, 146
51, 141
62, 141
68, 142
73, 141
84, 141
73, 142
68, 143
62, 142
