5, 113
5, 139
8, 165
13, 191
22, 215
37, 235
57, 252
78, 265
102, 269
125, 267
147, 256
166, 240
181, 219
190, 195
196, 169
200, 143
203, 115
21, 89
33, 77
51, 74
69, 77
86, 84
122, 85
138, 77
157, 74
176, 78
188, 92
104, 108
103, 124
103, 139
103, 155
82, 170
92, 173
103, 176
114, 174
124, 171
39, 111
51, 104
64, 105
77, 114
63, 117
49, 117
130, 115
143, 106
157, 106
169, 113
158, 119
144, 119
64, 207
78, 199
93, 195
103, 198
112, 196
126, 201
141, 210
126, 222
112, 226
102, 227
92, 225
78, 220
71, 208
93, 207
103, 208
112, 207
134, 210
112, 211
102, 212
93, 211
