8, 121
9, 146
11, 170
15, 194
24, 217
38, 235
57, 250
78, 261
101, 265
124, 263
147, 253
167, 239
182, 220
192, 198
198, 173
201, 147
203, 121
25, 94
35, 80
52, 74
70, 75
87, 82
119, 82
136, 76
155, 74
173, 80
184, 95
102, 104
101, 118
101, 132
100, 147
79, 161
89, 164
101, 167
113, 165
124, 161
44, 110
55, 105
67, 104
77, 111
66, 113
54, 113
129, 111
141, 104
153, 105
164, 110
153, 113
141, 113
63, 201
76, 192
90, 189
100, 191
110, 189
123, 194
138, 204
124, 214
110, 217
100, 218
89, 217
76, 212
69, 201
90, 198
100, 199
110, 198
132, 203
110, 206
100, 206
89, 205
