11, 130
11, 154
15, 178
19, 201
27, 223
39, 242
57, 257
78, 268
102, 271
126, 268
148, 258
166, 243
179, 224
188, 202
192, 179
196, 155
197, 130
26, 106
36, 93
53, 87
70, 88
87, 94
119, 95
135, 89
152, 87
169, 93
180, 106
103, 116
103, 131
102, 147
102, 162
85, 176
94, 179
102, 181
111, 180
120, 177
45, 123
54, 115
67, 115
79, 123
67, 126
54, 127
127, 124
139, 116
151, 116
161, 124
152, 128
139, 127
68, 212
81, 204
94, 200
102, 202
110, 200
124, 205
137, 213
123, 221
110, 224
101, 224
92, 223
80, 219
74, 212
93, 210
102, 211
110, 210
131, 213
110, 211
102, 211
93, 210
