31, 96
33, 109
35, 122
37, 134
43, 146
51, 156
61, 164
73, 170
86, 172
99, 170
110, 162
119, 154
127, 144
131, 132
132, 119
133, 107
133, 94
40, 82
47, 76
56, 74
65, 75
74, 79
93, 78
101, 74
110, 72
119, 74
125, 79
84, 91
84, 98
85, 106
85, 114
74, 121
80, 122
85, 123
91, 122
96, 121
50, 94
56, 90
63, 90
70, 95
63, 97
56, 97
98, 95
103, 90
111, 89
116, 93
111, 96
104, 96
63, 139
71, 134
80, 132
85, 133
91, 132
100, 133
107, 138
100, 146
92, 150
86, 150
80, 150
71, 147
67, 139
80, 138
86, 139
91, 138
104, 138
91, 141
86, 142
80, 141
