11, 81
11, 97
14, 114
18, 130
26, 144
37, 156
50, 166
63, 175
78, 177
93, 173
106, 164
118, 154
127, 142
134, 126
137, 110
139, 93
139, 77
18, 63
27, 56
39, 54
51, 56
62, 60
88, 59
101, 54
113, 52
125, 54
133, 61
76, 75
76, 87
77, 99
77, 112
62, 118
69, 120
77, 122
84, 120
91, 118
32, 78
39, 73
49, 73
57, 79
48, 81
39, 81
94, 78
102, 72
112, 71
120, 76
113, 79
103, 79
46, 135
57, 132
69, 130
77, 132
85, 130
96, 132
108, 134
97, 147
86, 153
77, 155
68, 154
57, 147
51, 136
69, 136
77, 137
85, 136
103, 135
85, 144
77, 145
68, 144
